,1th_theta,2th_theta,3th_theta,4th_theta,5th_theta,6th_theta,7th_theta,8th_theta,9th_theta,10th_theta,11th_theta,12th_theta,13th_theta,14th_theta,15th_theta,16th_theta,17th_theta,18th_theta,19th_theta,20th_theta,21th_theta,22th_theta,23th_theta,24th_theta,25th_theta,26th_theta,27th_theta,28th_theta,29th_theta,30th_theta,31th_theta,32th_theta,33th_theta,34th_theta,35th_theta,36th_theta,37th_theta,38th_theta,39th_theta,40th_theta,41th_theta,42th_theta,43th_theta,44th_theta,45th_theta,46th_theta,47th_theta,48th_theta,49th_theta,50th_theta,51th_theta,52th_theta,53th_theta,54th_theta,55th_theta,56th_theta,57th_theta,58th_theta,59th_theta,60th_theta,61th_theta,62th_theta,63th_theta,64th_theta,65th_theta,66th_theta,67th_theta,68th_theta,69th_theta,70th_theta,71th_theta,72th_theta,73th_theta,74th_theta,75th_theta,76th_theta,77th_theta,78th_theta,79th_theta,80th_theta,81th_theta,82th_theta,83th_theta,84th_theta
0,1.5710342318052104,3.332201505889492,3.144857578436669,3.414053854973475,7.884010237689324,4.805852001626967,1.8032641972175067,3.868088085108187,4.765606494740375,2.85629980893607,6.110463515580241,3.486540499862854,3.429762635480478,5.660593806999465,0.9067841590226522,0.3904431081719328,1.5672476752153945,1.5861797437314207,2.6513044799894274,3.1497342186291046,2.7790691379407195,4.685938541616353,3.3934805542246114,6.3979059927735555,1.6421151875980429,2.6785644975920957,3.2902235364591164,6.974289973752054,1.5722646951802886,1.5693025374041838,3.4255393712266344,5.866292294474317,6.215599972908041,1.53468958974315,3.1557716300143293,1.9125609551040148,5.7517232939773875,3.678898381395321,3.804745809828513,3.5184514898045833,0.604509844918388,3.5910333627533513,3.998451002672178,3.7522720891191472,2.015092878869629,4.043109858924511,5.032705753986589,2.955477860742868,4.362650335083927,3.572325903587477,5.765933969646277,1.5847590682127455,1.292650544695014,1.0702999024795306,3.2252586826372793,0.9954691460483763,2.469024779316013,1.6774094514034323,2.0853940363084122,4.517430947762746,6.210172088078803,1.715217560465448,1.7663898376548544,3.62480063069143,1.585559496906316,0.43096836318054044,5.917283749845518,6.948296194238891,8.553563002217807,13.84011215598417,7.916095244922294,14.606585497703287,7.009724779681327,8.117160816878163,6.990723019757059,1.8475938756963302,11.123666562589737,6.454599986830256,11.867405322555717,15.734922166884056,8.674344430617618,28.31434714546492,5.864312006204784,10.425611514880185
1,1.5689579297860856,3.327926330004252,3.1533846696615577,3.3985986416388423,7.872634562801502,4.816945954527808,1.820195980757331,3.8773341319133934,4.768376070012499,2.8494810515457125,6.114352119563127,3.488325217206076,3.4340528777785373,5.664565260986841,0.908819533349142,0.39200503358594235,1.5638532307239008,1.5810622751277736,2.6422775501170586,3.153685775335906,2.7783010620354953,4.684592752290445,3.3875096325833156,6.396554501120088,1.642604901389089,2.678796045504824,3.282155132622898,6.971109356505451,1.5732618020955702,1.5695618455318057,3.428455876386633,5.864997325778322,6.212468199060456,1.5364140848702548,3.1560884288781663,1.9078515350666412,5.76074457310504,3.6742048749084297,3.816839203741616,3.5047988607360177,0.6048984618508015,3.5859410741708206,4.006877661599311,3.754785267657753,2.0159490474737454,4.052814074894728,5.028102061450555,2.9607929888916065,4.3675957450273275,3.5732583026496663,5.7589811755627585,1.5832878584989676,1.2925334906297494,1.0688751613775278,3.2244964621539114,0.9960046408679057,2.469308603188722,1.6765056870139632,2.0848896261981373,4.5106506594545035,6.209648673918713,1.7127149145224214,1.765962172103773,3.627167488743588,1.5863921540552903,0.43252356293731514,5.9378995669316765,6.980509190974649,8.561352858051556,13.849410793869033,7.915166318464484,14.60695163001374,6.99442557252388,8.148589794722662,7.024705779341581,1.852673615840175,11.170507607785659,6.482632358509559,11.88434114467934,15.719398683328691,8.73579208850201,28.284783341851345,5.889116440080949,10.465662360272223
2,1.567424675888693,3.340072784368677,3.143202614423691,3.3881132372896996,7.887014403374316,4.804135553398446,1.815621653121131,3.8710420717129432,4.790728339848114,2.8436883059285334,6.106019892969352,3.494284814405968,3.4405286059472076,5.674629977639388,0.9081145425783672,0.3923740837086325,1.5629718177917304,1.5610647640670854,2.6413923531209855,3.1430379728961912,2.7854223655293353,4.684490042960958,3.385289822641301,6.3925615831388,1.6412301693551687,2.679225126607607,3.2855992872493442,6.9732903765251315,1.5751532024608157,1.5713495437080542,3.427745027242369,5.863601510350335,6.208783090396103,1.5391255200212401,3.155394815291845,1.909051520287517,5.777015957252446,3.6688823159220862,3.8099398175218337,3.514232116403549,0.6057388825515294,3.5835577965404646,3.9979842336698543,3.760646390993604,2.0132269443940967,4.047990809308063,5.05384191684478,2.9706671070516233,4.378103699381665,3.572586431495072,5.76632896685228,1.5860778259413228,1.2896357126771556,1.0693847364843183,3.2237336724876853,0.9970683925302617,2.469071239676457,1.680806910022294,2.084212831997365,4.51016489421902,6.207420388822942,1.7120929758072847,1.7685890770676043,3.6237879591025757,1.5880814947636093,0.4332367133888318,5.959354649395994,6.991838302120864,8.587659295068221,13.896691294851834,7.934996494706163,14.648522077193704,7.015210700101347,8.15620356897097,7.047742029209889,1.85615712354225,11.185447253634305,6.503235857210507,11.899470647776912,15.749367027037243,8.768709852518748,28.384099027886162,5.894777880931187,10.476179894973784
3,1.57152532109319,3.337676948758178,3.1607638198516206,3.3878375164756482,7.882807876270718,4.8084499998609544,1.8171280284497957,3.872541466111172,4.786616829093591,2.841153128051544,6.112008837301848,3.4926008368298898,3.437360197385632,5.670679527456454,0.9108112868060204,0.3934792957500914,1.5626655127591498,1.5604815740641844,2.645112057524533,3.148775853180913,2.7831145399197186,4.683805221495101,3.3853214210950546,6.394096788451288,1.6405867117927775,2.677939365836904,3.2841810426243905,6.97441737867757,1.574775170656543,1.5714061685201162,3.428930375467544,5.862350247073305,6.210982050115036,1.5392774552761601,3.1545623169374397,1.9092682621255266,5.775492736828766,3.665925832363273,3.8122379364686094,3.510880625978865,0.6063891980768532,3.583307118723117,3.9999526917600514,3.7599364419861896,2.0169525814491713,4.044809350859799,5.050376713341807,2.9713934357850667,4.374835411756286,3.5720584328016054,5.763805090152092,1.5850537224935481,1.2928538736131607,1.068739520938434,3.2242246432548667,0.9960536549542583,2.4778173693503684,1.6801773483448104,2.0839881061033227,4.509949512792874,6.2119943378572895,1.7114182161949878,1.7694270146188489,3.6223592204271906,1.5898756941713161,0.43426310470915885,5.975112601164668,7.003578842960087,8.597294854366865,13.894006240020992,7.964973735503165,14.641286612863126,7.034632518528381,8.182941253680184,7.052939583940761,1.8559005579380556,11.188594302058632,6.501144553186606,11.925793656623952,15.793710928227094,8.797078942061747,28.48067398427277,5.9007860796488325,10.470829574840035
4,1.5731562935818886,3.329779766138819,3.1515533343414406,3.394057958885292,7.889831673151512,4.801031781598558,1.8121298548156801,3.873296044625716,4.773181192841772,2.848190768855863,6.118386258418596,3.489592278919848,3.4382543845876077,5.660002172202573,0.9131414197703303,0.3940305338799216,1.5665483926732007,1.5632786861435868,2.644703624021927,3.1555364347554553,2.7792491231972276,4.683956147777317,3.380560017233134,6.391139827004402,1.6436184721699223,2.6818679173111954,3.2831636112179208,6.969561946779935,1.5735700464760236,1.5704952787292208,3.4314712342718354,5.860380708024625,6.2093988362318,1.5403714664489914,3.1525240699406587,1.9091558064574439,5.759896193634024,3.6694377695838583,3.8090005326164524,3.520418420472146,0.606471804999078,3.590276099759705,4.000148066652865,3.760754527887388,2.020370465738377,4.040199857932123,5.042084374911612,2.972671855562704,4.370366496594121,3.5774429996360935,5.763444370080933,1.5882018769405502,1.2943780712879436,1.0698303652241972,3.2220708046738356,0.9957120797838317,2.475196204376136,1.6821593600417173,2.082229310324117,4.511638251769332,6.2100415401065145,1.7115835507873682,1.7696687835631175,3.6283025276119742,1.5894353207056056,0.4348370767134794,5.968270998569347,7.00660637402699,8.599472796143253,13.927945366474727,7.958789352574369,14.693888306838044,7.052096088487486,8.204695821964535,7.056600515985891,1.8604662992417478,11.224885384957759,6.513515864886871,12.104633306216336,15.796280348237275,8.797427631557472,28.555648719417558,5.905552800341101,10.504833571956752
5,1.5717699720195024,3.3291868278589694,3.1540591868291146,3.388222347627378,7.883597915652541,4.810286500528545,1.817809872692962,3.8762142015035552,4.770429276231125,2.844595866821593,6.120920920354991,3.4944486514839723,3.4426995618562843,5.662980843690958,0.9125654913374194,0.3935577008976469,1.5694904914395078,1.5697665467492987,2.648605594093288,3.1560596088784996,2.781242841207015,4.683627234695267,3.3845494535839116,6.394849072295157,1.6437355442645571,2.682600229612362,3.2889158123464313,6.974086293495748,1.5718559381863024,1.5696864028559676,3.4274894086933205,5.8605179095761475,6.209703475579909,1.5401064483958047,3.1507030912191216,1.9065768779167744,5.762342943934671,3.666433532741306,3.8140725678879424,3.515478288987313,0.6074567711667469,3.592528082886619,4.0043575285030055,3.7608137336285004,2.0202651492994574,4.044205998860398,5.039181613364698,2.973633854581223,4.3725842786815114,3.575907836710322,5.761404313265844,1.5868834743119953,1.2937091654989112,1.0688572057549361,3.2214745754260603,1.0019378733235205,2.4747999939929266,1.6820835203846758,2.0818660105811864,4.514162360709566,6.214072992254799,1.7102304259526333,1.7688612336566165,3.624937757902046,1.5904563144033195,0.4367750378671059,5.974063757246839,7.021374335934168,8.637358620395547,13.959032823225323,7.977952643796117,14.759698318350447,7.05486977894628,8.225672475805201,7.051669685183825,1.8594169896816535,11.216687561164079,6.513415973728697,12.131389535465352,15.82909816237243,8.798964040029762,28.584745441726948,5.904743601662032,10.514753096405855
6,1.5717699720195024,3.3291868278589694,3.1540591868291146,3.388222347627378,7.883597915652541,4.810286500528545,1.817809872692962,3.8762142015035552,4.770429276231125,2.844595866821593,6.120920920354991,3.4944486514839723,3.4426995618562843,5.662980843690958,0.9125654913374194,0.3935577008976469,1.5694904914395078,1.5697665467492987,2.648605594093288,3.1560596088784996,2.781242841207015,4.683627234695267,3.3845494535839116,6.394849072295157,1.6437355442645571,2.682600229612362,3.2889158123464313,6.974086293495748,1.5718559381863024,1.5696864028559676,3.4274894086933205,5.8605179095761475,6.209703475579909,1.5401064483958047,3.1507030912191216,1.9065768779167744,5.762342943934671,3.666433532741306,3.8140725678879424,3.515478288987313,0.6074567711667469,3.592528082886619,4.0043575285030055,3.7608137336285004,2.0202651492994574,4.044205998860398,5.039181613364698,2.973633854581223,4.3725842786815114,3.575907836710322,5.761404313265844,1.5868834743119953,1.2937091654989112,1.0688572057549361,3.2214745754260603,1.0019378733235205,2.4747999939929266,1.6820835203846758,2.0818660105811864,4.514162360709566,6.214072992254799,1.7102304259526333,1.7688612336566165,3.624937757902046,1.5904563144033195,0.4367750378671059,5.974063757246839,7.021374335934168,8.637358620395547,13.959032823225323,7.977952643796117,14.759698318350447,7.05486977894628,8.225672475805201,7.051669685183825,1.8594169896816535,11.216687561164079,6.839086772415132,12.131389535465352,15.82909816237243,8.798964040029762,28.584745441726948,5.904743601662032,10.514753096405855
7,1.5710620383662912,3.325848396645846,3.151411244344926,3.40113927430507,7.894372415451523,4.803309023346616,1.813848698733409,3.870365039652113,4.762718454581337,2.849782668530297,6.124331363371176,3.491913607231677,3.4431920444840696,5.65907703139187,0.9137583309480419,0.3952335515597793,1.5703193724606175,1.5720833993360468,2.646254330030792,3.1580991010461608,2.7832276607826074,4.683005692260043,3.387537807756936,6.395276296016375,1.644389594042601,2.6840630082794874,3.2863285375254865,6.977082407136626,1.5710796597001804,1.5707606928381495,3.4260514116075886,5.859651668218103,6.212380865983834,1.5401970868832784,3.1539610461959695,1.9079671444949153,5.753301711243267,3.670431604111478,3.8094637426048434,3.5310632792854406,0.6101236234964447,3.5965804550751694,3.999448034609096,3.7578055430771253,2.0239783945151046,4.0386691877639365,5.045335369786481,2.972244058835347,4.368367787924831,3.577894096011781,5.765884407969805,1.5908481826930254,1.2964313578751407,1.0689680505733994,3.223549960387989,1.0013510576001048,2.4752464165683064,1.6821317284289394,2.083051227994141,4.511642898499627,6.215302666169441,1.711491895463348,1.7673489014669967,3.624554005995581,1.5905373175416972,0.4383481805142708,5.9932310709331915,6.960538655880479,8.64527634109531,14.007142838682078,8.00238312421948,14.81076770689583,7.063088985272145,8.230743508462751,7.083022304454915,1.8616110060312676,11.247441134441544,6.830354889022139,12.129012040768128,15.841089506176596,8.811941595227918,28.72196876399259,5.92818810749386,10.512658662173795
8,1.5708720024742948,3.327216666818522,3.151747928704204,3.4024833644783827,7.893619297055808,4.804027479927661,1.8141758457205728,3.870214453868959,4.763817379119244,2.849732491649383,6.1244726002634575,3.4920271789367137,3.4440063281680295,5.659749275853281,0.9142031894770115,0.39556554023417034,1.5701796708901894,1.5728872926831992,2.6470908265070303,3.1583328848261867,2.7838787483657192,4.682501317095628,3.387571868858142,6.396145779738301,1.6451264120858573,2.6841596580564184,3.286931683644537,6.977589781290934,1.5719473673593232,1.5720801019777402,3.4257927993106927,5.858954070724023,6.213338535645418,1.5409198940472624,3.1537131121465336,1.9085742327740125,5.75279652879763,3.6697389115119914,3.80993917493665,3.532963840673068,0.6104366045111824,3.597373915866048,4.000125381446956,3.7584544389678465,2.0238458074585868,4.038156141289095,5.044728958480356,2.9729470911801275,4.368810860310713,3.5784887405537713,5.765316963382177,1.5909338250783518,1.2961693087903265,1.0695725087514596,3.2189041602162343,1.001825171594837,2.4748097732928693,1.6818260033384107,2.0834373405585858,4.512136045847003,6.214880225175092,1.7111947400887346,1.7680265504274906,3.6241439433696607,1.5911827255327795,0.4387163846578621,5.998265271169242,6.96638537611031,8.652538208972912,14.018908572549222,8.009104974009038,14.823208470384454,7.069021845830344,8.237657176636525,7.088971908622523,1.8631747239081662,11.256888771307839,6.836092257361132,12.139200180447045,15.854395720401854,8.819343458752575,28.746094672074598,5.933167672876352,10.78430556227763
9,1.5704519336461074,3.324668815432596,3.157325770046776,3.3908160887850354,7.880282752656782,4.828221821930713,1.8255225729763997,3.8770726536341433,4.7635092162799015,2.842664689511838,6.13132633286261,3.4944079561942827,3.4519745149098973,5.66100827185553,0.9153508529508387,0.39498355882629904,1.5705754037228612,1.5730060628693319,2.65258065518721,3.1575625864882957,2.783650370132973,4.682137583097674,3.3857805042675375,6.398759301041092,1.6430869538048798,2.682734837379674,3.285672996590627,6.975267198018025,1.571756134357596,1.575297772675983,3.4222648653168273,5.858012131147197,6.213563670973517,1.5404269615558843,3.1646893553917415,1.9073033100335073,5.7605922723425955,3.66976715219935,3.819224901368081,3.5244676390740404,0.6091751979779351,3.5913990282010606,4.007078114048046,3.762565307756181,2.0214006257474386,4.04523555377873,5.039887528649257,2.976059463916923,4.372857094360115,3.575966167452456,5.769553014932067,1.591117943580098,1.2954066371392168,1.0688738157942312,3.2179824952838803,1.0029706202157869,2.4747360570412607,1.682514746819882,2.083049868428571,4.51206657044501,6.212110413971054,1.7099777376288383,1.7665329995320231,3.6238756508480194,1.5928769850180293,0.43940465870177037,6.012124316969405,6.978937398198382,8.67938815389179,14.03432057521392,8.03651761379649,14.844757696682283,7.067094226457528,8.22682147269752,7.095341061893485,1.868147947571535,11.311314675114126,6.841055343556569,12.138674137338636,15.90628797185235,8.857876663942488,28.820703290517834,5.95464019773512,10.772281682307506
